Island,AB_Island_ID,Weigelt.ID,Archipelago,Species_Name,Common_Name,Sibley2_0ID,AB_Species_ID,introduced,modern_observed,historically_observed,fossil_observed,Source,Fossil_Evidence,Notes,,,,,,,,,,,
Buka,33,84482,Solomons,Macropygia mackinlayi,,,277,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Megapodius eremita,,,284,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Megapodius sp. B,,,289,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Micropsitta finschii,,,298,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Mino dumontii,,,299,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Monarcha barbatus,,,305,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Monarcha castaneiventris,,,306,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Myiagra ferrocyanea,,,318,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Myzomela lafargei,,,328,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Nectarinia jugularis,,,332,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Nesasio solomonensis,,,335,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Ninox jacquinoti,,,337,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Nycticorax caledonicus,,,339,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Nycticorax undescr. sp A,,,341,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Pachycephala pectoralis,,,349,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Pandion haliaetus,,,352,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Pareudiastes undescr sp.,,,353,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Poliolimnas cinereus,,,364,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Porphyrio porphyrio,,,371,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Porphyrio undescr. sp B (large Porphyrio),,,372,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Ptilinopus solomonensis,,,416,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Ptilinopus superbus,,,418,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Ptilinopus viridis,,,420,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Rhipidura cockerelli,,,423,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Rhipidura leucophrys,,,426,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Rhipidura rufifrons,,,427,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Trichoglossus haematodus,,,446,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Tyto alba,,,449,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Buka,33,84482,Solomons,Zosterops metcalfii,,,475,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Campbell,203,,New Zealand,Acanthis cabaret,Lesser Redpoll,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Campbell,203,,New Zealand,Acanthis flammea,Common Redpoll,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Campbell,203,,New Zealand,Anas platyrhynchos,Mallard,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Campbell,203,,New Zealand,Fringilla coelebs,Common Chaffinch,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Campbell,203,,New Zealand,Prunella modularis,Dunnock,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Campbell,203,,New Zealand,Sturnus vulgaris,European Starling,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Campbell,203,,New Zealand,Turdus merula,Eurasian Blackbird,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Campbell,203,,New Zealand,Turdus philomelos,Song Thrush,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Campbell,203,,New Zealand,Anas nesiotis,Campbell Islands Teal,,,0,1,1,0,,,,,,,,,,,,,,
Campbell,203,,New Zealand,Anas superciliosa,Pacific Black Duck,,,0,1,1,0,,,,,,,,,,,,,,
Campbell,203,,New Zealand,Anthus novaeseelandiae,Australasian Pipit,,,0,1,1,0,,,,,,,,,,,,,,
Campbell,203,,New Zealand,Zosterops lateralis,Silver-eye,,,0,1,1,0,,,,,,,,,,,,,,
Cape Verde Islands,,,Cape Verde Islands,Fulica atra,,,,0,0,1,0,Illera et al 2012 Quaternary Science Reviews,,,,,,,,,,,,,
Cape Verde Islands,,,Cape Verde Islands,Gallinula chloropus,,,,0,0,1,0,Illera et al 2012 Quaternary Science Reviews,,,,,,,,,,,,,
Cape Verde Islands,,,Cape Verde Islands,Neophron percnopterus,,,,0,1,1,0,Illera et al 2012 Quaternary Science Reviews,,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Amazona leucocephala,rose-throated parrot/Cuban parrot,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,"common, declining, endemic",,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Asio flammeus,short-eared owl,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,rare,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Bubulcus ibis,cattle egret,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,"common,first immigrants 1950s",,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Buteo jamaicensis,red-tailed hawk,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common on larger caymans,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Butorides virescens,green heron,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Chordeiles gundlachii,antillean nighthawk,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,"common, breeding migrant",,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Coccyzus minor,mangrove cuckoo,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,generally common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Coereba flaveola,bananaquit,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Columba livia,rock dove,,,1,1,NA,NA,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Crotophaga ani,smooth-billed ani,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Dendrocygna arborea,west indian whistling-duck,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,"uncommon, declining",,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Dendroica petechia,yellow warbler,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Dendroica vitellina,vitelline warbler,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,"common, endemic to Cayman is",,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Egretta thula,snowy egret,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Egretta tricolor,tricolored heron,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Elaenia martinica,caribbean elaenia,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,generally common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Falco sparverius,american kestrel,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Fulica americana,american coot,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,uncommon,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Gallinula chloropus,common moorhen,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Ixobrychus exilis,least bittern,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,fairly common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Leptotila jamaicensis,caribbean dove,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,rare,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Mimus polyglottos,northern mockingbird,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Nyctanassa violacea,yellow-crowned night-heron,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Nycticorax nycticorax,black-crowned night-heron,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,uncommon,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Patagioenas leucocephala,white-crowned pigeon,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,Columba leucocephala,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Porphyrula martinica,purple gallinule,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,uncommon,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Quiscalus niger,greater antillean grackle,,,0,0,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,extirpated,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Tiaris olivacea,yellow-faced grassquit,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Turdus plumbeus,red-legged thrush,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Tyrannus caudifasciatus,loggerhead kingbird,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Tyrannus dominicensis,gray kingbird,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Tyto alba,barn owl,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,uncommon,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Vireo altiloquus,black-whiskered vireo,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common. breeding migrant,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Vireo crassirostris,thick-billed vireo,,,0,1,1,0,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Zenaida aurita,zenaida dove,,,0,1,1,1,A Guide to the Birds of the West Indies ; Raffaele et al.;1998,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Melopyrrha laitrostris,bullfinch,,,0,0,0,1,A New Species of Bullfinch...Steadman and Morgan 1985.,A New Species of Bullfinch...Steadman and Morgan 1985.,,,,,,,,,,,,
Cayman brac,59,11927,Cayman Is,Melopyrrha nigra,,,,0,0,0,1,A New Species of Bullfinch...Steadman and Morgan 1985.,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Cathartes aura,Turkey Vulture,,,0,1,1,0,Avibase,,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Chaetura pelagica,Chimney Swift,,,0,1,1,0,Avibase,,near-threatened,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Colaptes auratus,Northern Flicker,,,0,1,1,1,avibase,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,Brunt source says extinct on Cayman Brac but survives on grand cayman,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Dendroica petechia,Yellow Warbler,,,0,1,1,0,avibase,,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Egretta caerulea,Little Blue Heron,,,0,1,1,0,avibase,,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Fulica caribaea,Caribbean Coot,,,0,1,1,0,avibase,,near-threatened,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Gallinula galeata,Common Gallinule,,,0,1,1,0,avibase,,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Mimus polyglottos,Northern Mockingbird,,,0,1,1,0,avibase,,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Patagioenas leucocephala,White-crowned Pigeon,,,0,1,1,0,avibase,,near-threatened,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Quiscalus niger,Greater Antillean Grackle,,,0,1,1,0,avibase,,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Streptopelia decaocto,Eurasian Collared-Dove,,,1,1,NA,NA,avibase,,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Vireo magister,Yucatan Vireo,,,0,1,1,0,avibase,,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Zenaida asiatica,White-winged Dove,,,0,1,1,0,avibase,,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Athene cunicularia,,,,0,0,0,1,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Charadrius vociferus,,,,0,0,1,1,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Columbina passerina,common ground-dove,,,0,1,1,1,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,common,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Eudocimus cf. albus,White Ibis,,,0,0,0,1,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Geotrygon cf. chrysia,,,,0,0,0,1,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Icterus sp.,,,,0,0,0,1,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,,,,,,,,,,,,
Cayman Brac,59,11927,Cayman Is,Spindalis zena,,,,0,0,1,1,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,Brunt and Davies. The Cayman Islands Natural History and Biogeography. 1994.,,,,,,,,,,,,
Chatham,45,8546,Chatham,Acanthis flammea,Common Redpoll,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Alauda arvensis,Sky lark,11529,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Anas platyrhynchos,Mallard,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Anser anser,Graylag goose,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Callipepla californica,California quail,466,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Carduelis cabaret,Lesser Redpoll,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Carduelis carduelis,European Goldfinch,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Carduelis chloris,European Greenfinch,12312,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Cygnus atratus,Black Swan,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Emberiza citrinella,Yellowhammer,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Fringilla coelebs,Common Chaffinch,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Gallirallus australis,Weka,,526,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Passer dornesticus,House sparrow,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Prunella modularis,Dunnock,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Sturnus vulgaris,European Starling,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Turdus merula,Eurasian blackbird,,667,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Turdus philormelos,Song thrush,,668,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Anas chlorotis,,,478,0,1,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Anas superciliosa,,,34,0,1,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Anthornis melanocephala,,,480,0,0,1,1,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Anthus chathamensis,,,482,0,1,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Bowdleria rufescens,,,492,0,0,1,1,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Cabalus modestus,,,493,0,0,1,1,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Chrysococcyx lucidus,,,94,0,1,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Coenocorypha chatamica,,,504,0,0,0,1,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Coenocorypha pusilla,,,506,0,1,1,0,holdaway et al 2001,,20 cm long,,,,,,,,,,,
Chatham,45,8546,Chatham,Corvus moriorum,,,508,0,0,0,1,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Cyanoramphus forbesi,,,512,0,1,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Cyanoramphus novaezelandiae,,,136,0,0,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Diaphorapteryx hawkinsi,,,515,0,0,0,1,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Falco novaseelandiae,,,521,0,1,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Fulica chathamensis,,,522,0,0,0,1,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Gallirallus dieffenbachii,,,527,0,0,1,1,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Gerygone albofrontata,,,529,0,1,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Hemiphaga novaseelandiae,,,533,0,1,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Ixobrychus novaezelandiae,,,537,0,0,1,1,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Malacorhyncus scarletti,,,538,0,0,0,1,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Mergus australis,,,540,0,0,1,1,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Nestor meridionalis,,,544,0,0,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Pachyanas chathamica,,,550,0,0,0,1,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Petroica macrocephala,,,557,0,0,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Petroica traversi,,,559,0,1,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Porzana pusilla,,,565,0,1,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Porzana tabuensis,,,392,0,1,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Prosthemadera novaseelandiae,,,566,0,1,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Rhipidura fulignosa,,,425,0,1,1,0,holdaway et al 2001,,,,,,,,,,,,,
Chatham,45,8546,Chatham,Tadorna sp. Chathams,,,569,0,0,1,0,holdaway et al 2001,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Accipiter albogularis woodfordi,Pied Goshawk,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Accipiter i. imitator,Imitator Sparrowhawk,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Accipiter novaehollandiae bougainvillei,Variable Goshawk,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Aceros plicatus mendanae,Blyth's Hornbill,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Aerodramus spodiopygius reichenowi,White-rumped Swiftlet,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Aerodramus vanikorensis lugubris,Uniform Swiftlet,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Alcedo atthis salomonensis,Common Kingfisher,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Alcedo pusilla bougainvillei,Little Kingfisher,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Amaurornis moluccanus nigrifrons,Rufous-tailed Bush-hen,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Anas superciliosa pelewensis,Pacific Black Duck,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Aplornis b. brunneicapilla,White-eyed Starling,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Aplornis c. cantoroides,Singing Starling,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Aplornis g. grandis,Brown-winged Starling,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Aplornis metallica purpuriceps /nitida,Metallic Starling,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Aviceda subcristata robusta,Pacific Baza,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Butorides striata solomonensis,Striated Heron,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Cacatua d. ducorpsi,Ducorpæž¯s Cockatoo,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Caloenas n. nicobarica,Nicobar Pigeon,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Ceyx lepidus meeki,Variable Dwarf Kingfisher,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Chalcophaps stephani mortoni,Stephanæž¯s Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
Choiseul,127,83480,Solomons,Chalcopsitta c. cardinalis,Cardinal Lory,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/choiseul.pdf,,,,,,,,,,,,,
