"","Island","AB_Island_ID","Weigelt.ID","Archipelago","Species_Name","Common_Name","Sibley2_0ID","AB_Species_ID","introduced","modern_observed","historically_observed","fossil_observed","Source","Fossil_Evidence","Notes","good_island"
"5267","Rodrigues",49,53693,"Mascarenes","Nesoenas rodericana",NA,NA,616,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",NA,NA,1
"5268","Rodrigues",49,53693,"Mascarenes","Nycticorax megacephalus",NA,NA,619,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",NA,NA,1
"5269","Rodrigues",49,53693,"Mascarenes","Pezophaps solitarius",NA,NA,620,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",NA,NA,1
"5270","Rodrigues",49,53693,"Mascarenes","Psittacula exsul",NA,NA,627,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",NA,NA,1
"5271","Rodrigues",49,53693,"Mascarenes","undesc. Rodrigues babbler",NA,NA,633,0,0,0,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",NA,NA,1
"5272","Rota",18,74908,"Marianas","Columba livia","Rock Pigeon",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"5273","Rota",18,74908,"Marianas","Dicrurus macrocercus",NA,"8441",NA,1,1,NA,NA,"Avibase website",NA,NA,1
"5274","Rota",18,74908,"Marianas","Gallus gallus","Red junglefowl",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"5275","Rota",18,74908,"Marianas","Passer montanus","Eurasian tree sparrow",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"5276","Rota",18,74908,"Marianas","Aplonis opaca",NA,NA,41,0,1,1,1,"steadman 2006",NA,NA,1
"5277","Rota",18,74908,"Marianas","Cleptornis marchei",NA,NA,102,0,0,0,1,"steadman 2006",NA,NA,1
"5278","Rota",18,74908,"Marianas","Collocalia vanikorensis",NA,NA,112,0,0,1,1,"steadman 2006",NA,NA,1
"5279","Rota",18,74908,"Marianas","Corvus kubyari",NA,NA,128,0,1,1,0,"steadman 2006",NA,NA,1
"5280","Rota",18,74908,"Marianas","Ducula oceanica",NA,NA,155,0,0,0,1,"steadman 2006",NA,NA,1
"5281","Rota",18,74908,"Marianas","Egretta sacra",NA,NA,168,0,1,1,1,"steadman 2006",NA,NA,1
"5282","Rota",18,74908,"Marianas","Erythrura undescr. sp",NA,NA,174,0,0,0,1,"steadman 2006",NA,NA,1
"5283","Rota",18,74908,"Marianas","Falco peregrinus",NA,NA,179,0,0,0,1,"steadman 2006",NA,NA,1
"5284","Rota",18,74908,"Marianas","Gallicolumba undescr sp",NA,NA,192,0,0,0,1,"steadman 2006",NA,NA,1
"5285","Rota",18,74908,"Marianas","Gallicolumba xanthonura",NA,NA,193,0,1,1,1,"steadman 2006",NA,NA,1
"5286","Rota",18,74908,"Marianas","Gallinula chloropus",NA,NA,194,0,0,0,1,"steadman 2006",NA,NA,1
"5287","Rota",18,74908,"Marianas","Gallirallus temptatus",NA,NA,210,0,0,0,1,"steadman 2006",NA,NA,1
"5288","Rota",18,74908,"Marianas","Halcyon chloris",NA,NA,229,0,1,1,0,"steadman 2006",NA,NA,1
"5289","Rota",18,74908,"Marianas","Ixobrychus sinensis",NA,NA,251,0,1,1,0,"steadman 2006",NA,NA,1
"5290","Rota",18,74908,"Marianas","Megapodius laperouse",NA,NA,285,0,0,1,1,"steadman 2006",NA,NA,1
"5291","Rota",18,74908,"Marianas","Myiagra freycineti",NA,NA,319,0,0,0,1,"steadman 2006",NA,NA,1
"5292","Rota",18,74908,"Marianas","Myzomela rubrata",NA,NA,330,0,1,1,1,"steadman 2006",NA,NA,1
"5293","Rota",18,74908,"Marianas","Poliolimnas cinereus",NA,NA,364,0,0,0,1,"steadman 2006",NA,NA,1
"5294","Rota",18,74908,"Marianas","Porphyrio undescr. sp E",NA,NA,374,0,0,0,1,"steadman 2006",NA,NA,1
"5295","Rota",18,74908,"Marianas","Porzana undescr. sp G",NA,NA,395,0,0,0,1,"steadman 2006",NA,NA,1
"5296","Rota",18,74908,"Marianas","Ptilinopus roseicapilla",NA,NA,415,0,1,1,1,"steadman 2006",NA,NA,1
"5297","Rota",18,74908,"Marianas","Rhipidura rufifrons",NA,NA,427,0,1,1,0,"steadman 2006",NA,NA,1
"5298","Rota",18,74908,"Marianas","Zosterops conspicillatus",NA,NA,469,0,1,1,1,"steadman 2006",NA,NA,1
"5299","Saipan",19,75050,"Marianas","Columba livia","Rock Pigeon",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"5300","Saipan",19,75050,"Marianas","Estrilda melpoda","Orange-cheeked waxill",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"5301","Saipan",19,75050,"Marianas","Passer montanus","Eurasian tree sparrow",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"5302","Saipan",19,75050,"Marianas","Acrocephalus luscinia",NA,NA,17,0,1,1,0,"steadman 2006",NA,NA,1
"5303","Saipan",19,75050,"Marianas","Aplonis opaca",NA,NA,41,0,1,1,1,"steadman 2006",NA,NA,1
"5304","Saipan",19,75050,"Marianas","Cleptornis marchei",NA,NA,102,0,1,1,0,"steadman 2006",NA,NA,1
"5305","Saipan",19,75050,"Marianas","Collocalia vanikorensis",NA,NA,112,0,1,1,0,"steadman 2006",NA,NA,1
"5306","Saipan",19,75050,"Marianas","Egretta sacra",NA,NA,168,0,1,1,0,"steadman 2006",NA,NA,1
"5307","Saipan",19,75050,"Marianas","Gallicolumba xanthonura",NA,NA,193,0,1,1,1,"steadman 2006",NA,NA,1
"5308","Saipan",19,75050,"Marianas","Gallinula chloropus",NA,NA,194,0,1,1,0,"steadman 2006",NA,NA,1
"5309","Saipan",19,75050,"Marianas","Gallirallus undescr. sp. O",NA,NA,216,0,0,0,1,"steadman 2006",NA,NA,1
"5310","Saipan",19,75050,"Marianas","Halcyon chloris",NA,NA,229,0,1,1,0,"steadman 2006",NA,NA,1
"5311","Saipan",19,75050,"Marianas","Ixobrychus sinensis",NA,NA,251,0,1,1,0,"steadman 2006",NA,NA,1
"5312","Saipan",19,75050,"Marianas","Megapodius laperouse",NA,NA,285,0,1,1,0,"steadman 2006",NA,NA,1
"5313","Saipan",19,75050,"Marianas","Monarcha takatsukasae",NA,NA,308,0,0,1,0,"steadman 2006",NA,NA,1
"5314","Saipan",19,75050,"Marianas","Myzomela rubrata",NA,NA,330,0,1,1,0,"steadman 2006",NA,NA,1
"5315","Saipan",19,75050,"Marianas","Ptilinopus roseicapilla",NA,NA,415,0,1,1,0,"steadman 2006",NA,NA,1
"5316","Saipan",19,75050,"Marianas","Rhipidura rufifrons",NA,NA,427,0,1,1,0,"steadman 2006",NA,NA,1
"5317","Saipan",19,75050,"Marianas","Zosterops conspicillatus",NA,NA,469,0,1,1,0,"steadman 2006",NA,NA,1
"5329","San Cristobal",145,9906,"Galapagos","Anas bahamensis",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5330","San Cristobal",145,9906,"Galapagos","Anas discors",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5331","San Cristobal",145,9906,"Galapagos","Ardea herodias",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5332","San Cristobal",145,9906,"Galapagos","Asio flammeus",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5333","San Cristobal",145,9906,"Galapagos","Bubulcus ibis",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5334","San Cristobal",145,9906,"Galapagos","Buteo galapagoensis",NA,NA,NA,0,0,1,0,"Avibase: San Cristobal island",NA,NA,1
"5335","San Cristobal",145,9906,"Galapagos","Butorides striatus",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5336","San Cristobal",145,9906,"Galapagos","Camarhynchus pallidus",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5337","San Cristobal",145,9906,"Galapagos","Camarhynchus parvulus",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5338","San Cristobal",145,9906,"Galapagos","Camarhynchus psittacula",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5339","San Cristobal",145,9906,"Galapagos","Certhidea fusca",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5340","San Cristobal",145,9906,"Galapagos","Coccyzus melacoryphus",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5341","San Cristobal",145,9906,"Galapagos","Columba livia",NA,NA,NA,1,1,NA,NA,"Avibase: San Cristobal island",NA,NA,1
"5342","San Cristobal",145,9906,"Galapagos","Crotophaga ani",NA,NA,NA,1,1,NA,NA,"Avibase: San Cristobal island",NA,NA,1
"5343","San Cristobal",145,9906,"Galapagos","Dendroica petechia",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5344","San Cristobal",145,9906,"Galapagos","Dolichonyx oryzivorus",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5345","San Cristobal",145,9906,"Galapagos","Egretta alba",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5346","San Cristobal",145,9906,"Galapagos","Gallinula chloropus",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5347","San Cristobal",145,9906,"Galapagos","Geospiza difficilis",NA,NA,NA,0,0,1,0,"Avibase: San Cristobal island","Steadman et al 1991 Quaternary Research","extirpated. AKA G. nebulosa",1
"5348","San Cristobal",145,9906,"Galapagos","Geospiza fortis",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5349","San Cristobal",145,9906,"Galapagos","Geospiza fulignosa",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5350","San Cristobal",145,9906,"Galapagos","Geospiza scandens",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5351","San Cristobal",145,9906,"Galapagos","Hirundo rustica",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5352","San Cristobal",145,9906,"Galapagos","Laterallus spilonotus",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5353","San Cristobal",145,9906,"Galapagos","Myiarchus magnirostris",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5354","San Cristobal",145,9906,"Galapagos","Neocrex erythrops",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5355","San Cristobal",145,9906,"Galapagos","Nesomimus melanotis","San Cristobal mockingbird",NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,"island endemic",1
"5356","San Cristobal",145,9906,"Galapagos","Nycticorax violaceus",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5357","San Cristobal",145,9906,"Galapagos","Pandion haliaetus",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5358","San Cristobal",145,9906,"Galapagos","Platyspiza crassirostris",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5359","San Cristobal",145,9906,"Galapagos","Progne modesta",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5360","San Cristobal",145,9906,"Galapagos","Pyrocephalus rubinus",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5361","San Cristobal",145,9906,"Galapagos","Tyto alba",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5362","San Cristobal",145,9906,"Galapagos","Zenaida galapagoensis",NA,NA,NA,0,1,1,0,"Avibase: San Cristobal island",NA,NA,1
"5363","San Cristobal",134,81155,"Solomon Islands","Accipiter albogularis albogularis","Pied Goshawk",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End Sol/SantaCruz P,",1
"5364","San Cristobal",134,81155,"Solomon Islands","Accipiter imitator","Imitator Goshawk",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5365","San Cristobal",134,81155,"Solomon Islands","Aerodramus spodiopygius reichenowi","White-rumped Swiftlet",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5366","San Cristobal",134,81155,"Solomon Islands","Aerodramus vanikorensis lugubris","Uniform Swiftlet",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5367","San Cristobal",134,81155,"Solomon Islands","Alcedo atthis solomonensis","Common Kingfisher",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5368","San Cristobal",134,81155,"Solomon Islands","Amaurornis moluccanus ultimus","Rufous-tailed Bush-hen",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5369","San Cristobal",134,81155,"Solomon Islands","Anas superciliosa pelewensis","Pacific Black Duck",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5370","San Cristobal",134,81155,"Solomon Islands","Anous minutus","Black Noddy",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5371","San Cristobal",134,81155,"Solomon Islands","Anous stolidus","Brown Noddy",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5372","San Cristobal",134,81155,"Solomon Islands","Aplornis c. cantoroides","Singing Starling",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5373","San Cristobal",134,81155,"Solomon Islands","Aplornis d. dichroa","San Cristobal Starling",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End Makira",1
"5374","San Cristobal",134,81155,"Solomon Islands","Aplornis metallicus nitida","Metallic Starling",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5375","San Cristobal",134,81155,"Solomon Islands","Ardenna pacificus","Wedge-tailed Shearwater",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5376","San Cristobal",134,81155,"Solomon Islands","Aviceda subcristata gurneyi","Pacific Baza (Crested Hawk)",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5377","San Cristobal",134,81155,"Solomon Islands","Butorides striatus  solomonensis","Striated Heron",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5378","San Cristobal",134,81155,"Solomon Islands","Cacomantis variolosus addendus","Brush Cuckoo",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5379","San Cristobal",134,81155,"Solomon Islands","Cettia p. parens","Shade Warbler",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End Makira",1
"5380","San Cristobal",134,81155,"Solomon Islands","Ceyx lepidus gentianus","Variable Dwarf Kingfisher",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5381","San Cristobal",134,81155,"Solomon Islands","Chalcophaps stephani mortoni","Stephanæž¯s Dove",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5382","San Cristobal",134,81155,"Solomon Islands","Chalcopsitta c. cardinalis","Cardinal Lory",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5383","San Cristobal",134,81155,"Solomon Islands","Charmosyna margarethae","Duchess Lorikeet",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End Sol",1
"5384","San Cristobal",134,81155,"Solomon Islands","Collocalia esculenta makirensis","Glossy Swiftlet",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5385","San Cristobal",134,81155,"Solomon Islands","Columba p. pallidiceps","Yellow-legged Pigeon",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End Bis-Sol",1
"5386","San Cristobal",134,81155,"Solomon Islands","Columba vitiensishalmaheira","White-throated Pigeon",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5387","San Cristobal",134,81155,"Solomon Islands","Coracina caledonica","Melanesian Cuckoo-shrike",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5388","San Cristobal",134,81155,"Solomon Islands","Coracina lineata makirae","Barred Cuckoo-shrike",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5389","San Cristobal",134,81155,"Solomon Islands","Coracina s. salomonis","Makira Cuckoo-Shrike",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End Makira",1
"5390","San Cristobal",134,81155,"Solomon Islands","Coracina tenuirostris","Slender-billed Cicadabird",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5391","San Cristobal",134,81155,"Solomon Islands","Dicaeum t. tristrami","Mottled Flowerpecker",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End Makira",1
"5392","San Cristobal",134,81155,"Solomon Islands","Dicrurus solomonensis hottentottus","Solomon Islands Drongo",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End Guad.Mak",1
"5393","San Cristobal",134,81155,"Solomon Islands","Ducula b. brenchleyi","Chestnut-bellied Imperial Pigeon",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End Cen Sol",1
"5394","San Cristobal",134,81155,"Solomon Islands","Ducula p. pistrinaria","Island Imperial Pigeon",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5395","San Cristobal",134,81155,"Solomon Islands","Ducula rubricera rufigula","Red-knobbed Imperial Pigeon",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5396","San Cristobal",134,81155,"Solomon Islands","Eclectus roratus  solomonensis","Eclectus Parrot",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5397","San Cristobal",134,81155,"Solomon Islands","Egretta s. sacra","Eastern Reef Egret",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5398","San Cristobal",134,81155,"Solomon Islands","Esacus neglectus","Beach Thick-knee",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5399","San Cristobal",134,81155,"Solomon Islands","Eudynamys orientalis alberti","Eastern Koel",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5400","San Cristobal",134,81155,"Solomon Islands","Eurystomus orientalis solomonensis","Dollarbird",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5401","San Cristobal",134,81155,"Solomon Islands","Falco peregrinus","Peregrine Falcon",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5402","San Cristobal",134,81155,"Solomon Islands","Fregetta tropica","Black-bellied Storm-petrel",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5403","San Cristobal",134,81155,"Solomon Islands","Gallicolumba beccarii solomonensis","Bronze Ground-Dove",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End Sols",1
"5404","San Cristobal",134,81155,"Solomon Islands","Gallicolumba jobiensis chalconota","White-bibbed Ground-Dove",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End",1
"5405","San Cristobal",134,81155,"Solomon Islands","Gallicolumba s. salamonis","Thick-billed Ground-Dove",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End Mak/Ramos",1
"5406","San Cristobal",134,81155,"Solomon Islands","Gallinula silvestris","San Cristobal Moorhen",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End SCr",1
"5407","San Cristobal",134,81155,"Solomon Islands","Geoffroyus h. heteroclitus","Song (Singing) Parrot",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5408","San Cristobal",134,81155,"Solomon Islands","Haliaeetus s. sanfordi","Solomon (Sanfordæž¯s) Sea-Eagle,",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5409","San Cristobal",134,81155,"Solomon Islands","Haliastur indus flavirostris","Brahminy Kite",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5410","San Cristobal",134,81155,"Solomon Islands","Hemiprocne mystacea carbonaria","Moustached Tree-Swift",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5411","San Cristobal",134,81155,"Solomon Islands","Hirundo tahitica subfusca","Pacific Swallow",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5412","San Cristobal",134,81155,"Solomon Islands","Lalage leucopyga affinis","Long-tailed Triller",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5413","San Cristobal",134,81155,"Solomon Islands","Lorius c. chlorocercus","Yellow-bibbed Lory",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End E Sol",1
"5414","San Cristobal",134,81155,"Solomon Islands","Macropygia mackinlayi arossi","Mackinlayæž¯s Cuckoo-Dove",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5415","San Cristobal",134,81155,"Solomon Islands","Megapodius eremita","Melanesian Scrub Fowl",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5416","San Cristobal",134,81155,"Solomon Islands","Meliarchus s. sclateri","San Cristobal Honeyeater",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End Makira",1
"5417","San Cristobal",134,81155,"Solomon Islands","Micropsitta f. finschii","Finschæž¯s Pygmy Parrot",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5418","San Cristobal",134,81155,"Solomon Islands","Mino dumontii kreffti","Yellow-faced Myna",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5419","San Cristobal",134,81155,"Solomon Islands","Monarcha castaneiventris megarhynchus    ","Chestnut-bellied Monarch",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End",1
"5420","San Cristobal",134,81155,"Solomon Islands","Monarcha viduus vidua","White-collared Monarch",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End Mak/S.Ana",1
"5421","San Cristobal",134,81155,"Solomon Islands","Myiagra c. cervinicauda","Ochre-headed Flycatcher",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End S.Ana.Ugi",1
"5422","San Cristobal",134,81155,"Solomon Islands","Myzomela cardinalis pulcherrima","Cardinal Myzomela",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
"5423","San Cristobal",134,81155,"Solomon Islands","Myzomela t. tristrami","Sooty Myzomela",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End E. Sol",1
"5424","San Cristobal",134,81155,"Solomon Islands","Ninox jacquinoti roseoaxillaris","Solomon Boobook Owl",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,"End Sol",1
"5425","San Cristobal",134,81155,"Solomon Islands","Nycticorax caledonicus mandibularis","Rufous Night Heron",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/solomons8.html/makira.pdf",NA,NA,1
